Source,Target,Type,id,label,timeset,weight
1285,3211,Directed,0,,,1.0
468,2914,Directed,1,,,1.0
416,3825,Directed,2,,,1.0
126,2566,Directed,3,,,1.0
126,1329,Directed,4,,,1.0
288,3831,Directed,5,,,1.0
407,2203,Directed,6,,,1.0
473,3720,Directed,7,,,1.0
282,1338,Directed,8,,,1.0
282,1339,Directed,9,,,1.0
282,2851,Directed,10,,,1.0
686,2814,Directed,11,,,1.0
575,3609,Directed,12,,,1.0
575,1348,Directed,13,,,1.0
199,3160,Directed,14,,,1.0
199,3161,Directed,15,,,1.0
199,3248,Directed,16,,,1.0
199,3292,Directed,17,,,1.0
112,3780,Directed,18,,,1.0
113,3780,Directed,19,,,1.0
113,2309,Directed,20,,,1.0
113,1361,Directed,21,,,1.0
62,3571,Directed,22,,,1.0
923,3931,Directed,23,,,1.0
542,1631,Directed,24,,,1.0
466,2105,Directed,25,,,1.0
466,3730,Directed,26,,,1.0
77,3712,Directed,27,,,1.0
856,1394,Directed,28,,,1.0
856,3830,Directed,29,,,1.0
856,1396,Directed,30,,,1.0
643,3554,Directed,31,,,1.0
545,1402,Directed,32,,,1.0
545,2974,Directed,33,,,1.0
664,1515,Directed,34,,,1.0
157,2966,Directed,35,,,1.0
30,1420,Directed,36,,,1.0
30,1421,Directed,37,,,1.0
30,3553,Directed,38,,,1.0
30,3539,Directed,39,,,1.0
30,1424,Directed,40,,,1.0
30,3985,Directed,41,,,1.0
30,3057,Directed,42,,,1.0
30,3904,Directed,43,,,1.0
30,1428,Directed,44,,,1.0
30,3331,Directed,45,,,1.0
30,1430,Directed,46,,,1.0
30,1431,Directed,47,,,1.0
1080,2120,Directed,48,,,1.0
120,2565,Directed,49,,,1.0
120,3539,Directed,50,,,1.0
120,2105,Directed,51,,,1.0
120,1442,Directed,52,,,1.0
120,1443,Directed,53,,,1.0
120,2120,Directed,54,,,1.0
367,2819,Directed,55,,,1.0
367,1446,Directed,56,,,1.0
367,1447,Directed,57,,,1.0
367,1448,Directed,58,,,1.0
367,3636,Directed,59,,,1.0
367,3619,Directed,60,,,1.0
136,3631,Directed,61,,,1.0
41,1455,Directed,62,,,1.0
41,1456,Directed,63,,,1.0
41,1457,Directed,64,,,1.0
41,1458,Directed,65,,,1.0
41,3505,Directed,66,,,1.0
41,1460,Directed,67,,,1.0
41,3627,Directed,68,,,1.0
41,1462,Directed,69,,,1.0
41,1463,Directed,70,,,1.0
765,3488,Directed,71,,,1.0
765,1465,Directed,72,,,1.0
770,3895,Directed,73,,,1.0
365,3985,Directed,74,,,1.0
872,3958,Directed,75,,,1.0
644,3554,Directed,76,,,1.0
441,1660,Directed,77,,,1.0
441,3511,Directed,78,,,1.0
441,1477,Directed,79,,,1.0
441,1763,Directed,80,,,1.0
1002,3191,Directed,81,,,1.0
453,3842,Directed,82,,,1.0
480,3523,Directed,83,,,1.0
121,2565,Directed,84,,,1.0
121,2507,Directed,85,,,1.0
121,1491,Directed,86,,,1.0
121,1492,Directed,87,,,1.0
637,2550,Directed,88,,,1.0
134,1623,Directed,89,,,1.0
402,3599,Directed,90,,,1.0
402,1501,Directed,91,,,1.0
402,3812,Directed,92,,,1.0
1148,3659,Directed,93,,,1.0
1245,1552,Directed,94,,,1.0
1245,2932,Directed,95,,,1.0
68,3168,Directed,96,,,1.0
68,1533,Directed,97,,,1.0
68,1512,Directed,98,,,1.0
68,1513,Directed,99,,,1.0
68,1514,Directed,100,,,1.0
68,1515,Directed,101,,,1.0
68,1516,Directed,102,,,1.0
68,3567,Directed,103,,,1.0
68,1518,Directed,104,,,1.0
68,3344,Directed,105,,,1.0
68,2625,Directed,106,,,1.0
68,1521,Directed,107,,,1.0
68,1522,Directed,108,,,1.0
219,2182,Directed,109,,,1.0
219,1524,Directed,110,,,1.0
219,1525,Directed,111,,,1.0
219,1526,Directed,112,,,1.0
219,1527,Directed,113,,,1.0
154,3708,Directed,114,,,1.0
154,1529,Directed,115,,,1.0
408,2203,Directed,116,,,1.0
408,3653,Directed,117,,,1.0
98,1533,Directed,118,,,1.0
661,1534,Directed,119,,,1.0
661,1535,Directed,120,,,1.0
661,3344,Directed,121,,,1.0
661,3117,Directed,122,,,1.0
661,1538,Directed,123,,,1.0
327,3713,Directed,124,,,1.0
327,1541,Directed,125,,,1.0
327,2816,Directed,126,,,1.0
327,1727,Directed,127,,,1.0
327,2818,Directed,128,,,1.0
328,3713,Directed,129,,,1.0
328,3913,Directed,130,,,1.0
328,1548,Directed,131,,,1.0
570,1550,Directed,132,,,1.0
570,3488,Directed,133,,,1.0
570,1552,Directed,134,,,1.0
570,2932,Directed,135,,,1.0
119,1554,Directed,136,,,1.0
119,3662,Directed,137,,,1.0
119,2437,Directed,138,,,1.0
119,3159,Directed,139,,,1.0
490,3511,Directed,140,,,1.0
941,3806,Directed,141,,,1.0
778,3980,Directed,142,,,1.0
778,1573,Directed,143,,,1.0
778,1574,Directed,144,,,1.0
778,3841,Directed,145,,,1.0
778,1576,Directed,146,,,1.0
1033,3158,Directed,147,,,1.0
555,3821,Directed,148,,,1.0
938,3894,Directed,149,,,1.0
938,3288,Directed,150,,,1.0
938,1586,Directed,151,,,1.0
938,2887,Directed,152,,,1.0
481,3523,Directed,153,,,1.0
385,2099,Directed,154,,,1.0
385,3082,Directed,155,,,1.0
380,2747,Directed,156,,,1.0
69,3168,Directed,157,,,1.0
1306,3446,Directed,158,,,1.0
474,3720,Directed,159,,,1.0
474,3738,Directed,160,,,1.0
474,3677,Directed,161,,,1.0
474,3485,Directed,162,,,1.0
48,1621,Directed,163,,,1.0
48,1622,Directed,164,,,1.0
48,1623,Directed,165,,,1.0
48,1624,Directed,166,,,1.0
48,1625,Directed,167,,,1.0
48,1626,Directed,168,,,1.0
48,1627,Directed,169,,,1.0
48,1628,Directed,170,,,1.0
48,1629,Directed,171,,,1.0
48,1630,Directed,172,,,1.0
48,1631,Directed,173,,,1.0
48,1632,Directed,174,,,1.0
48,1633,Directed,175,,,1.0
48,2856,Directed,176,,,1.0
48,1635,Directed,177,,,1.0
48,1636,Directed,178,,,1.0
48,1637,Directed,179,,,1.0
48,3506,Directed,180,,,1.0
48,3974,Directed,181,,,1.0
48,1640,Directed,182,,,1.0
48,1641,Directed,183,,,1.0
48,1642,Directed,184,,,1.0
48,1643,Directed,185,,,1.0
743,3805,Directed,186,,,1.0
965,3467,Directed,187,,,1.0
442,1660,Directed,188,,,1.0
137,3631,Directed,189,,,1.0
137,3708,Directed,190,,,1.0
137,1663,Directed,191,,,1.0
137,3278,Directed,192,,,1.0
137,3852,Directed,193,,,1.0
137,3246,Directed,194,,,1.0
137,3677,Directed,195,,,1.0
137,3492,Directed,196,,,1.0
137,1669,Directed,197,,,1.0
137,3251,Directed,198,,,1.0
137,1671,Directed,199,,,1.0
137,3957,Directed,200,,,1.0
137,1673,Directed,201,,,1.0
137,2899,Directed,202,,,1.0
137,2840,Directed,203,,,1.0
137,1676,Directed,204,,,1.0
137,1677,Directed,205,,,1.0
137,3397,Directed,206,,,1.0
137,2253,Directed,207,,,1.0
977,3943,Directed,208,,,1.0
958,3917,Directed,209,,,1.0
208,1687,Directed,210,,,1.0
208,1688,Directed,211,,,1.0
208,1689,Directed,212,,,1.0
208,1690,Directed,213,,,1.0
208,1691,Directed,214,,,1.0
208,1692,Directed,215,,,1.0
208,1693,Directed,216,,,1.0
208,1694,Directed,217,,,1.0
208,3951,Directed,218,,,1.0
208,1696,Directed,219,,,1.0
208,1697,Directed,220,,,1.0
208,1698,Directed,221,,,1.0
208,1699,Directed,222,,,1.0
784,3781,Directed,223,,,1.0
784,3250,Directed,224,,,1.0
283,3236,Directed,225,,,1.0
485,1709,Directed,226,,,1.0
485,3249,Directed,227,,,1.0
954,3288,Directed,228,,,1.0
986,3325,Directed,229,,,1.0
54,1719,Directed,230,,,1.0
54,3514,Directed,231,,,1.0
54,2722,Directed,232,,,1.0
54,3080,Directed,233,,,1.0
54,2099,Directed,234,,,1.0
54,2000,Directed,235,,,1.0
54,2792,Directed,236,,,1.0
54,1726,Directed,237,,,1.0
54,1727,Directed,238,,,1.0
54,3896,Directed,239,,,1.0
54,1729,Directed,240,,,1.0
54,1730,Directed,241,,,1.0
54,1731,Directed,242,,,1.0
54,3023,Directed,243,,,1.0
54,3158,Directed,244,,,1.0
54,1734,Directed,245,,,1.0
54,1735,Directed,246,,,1.0
54,1736,Directed,247,,,1.0
54,1737,Directed,248,,,1.0
54,3025,Directed,249,,,1.0
54,1739,Directed,250,,,1.0
54,3027,Directed,251,,,1.0
54,1741,Directed,252,,,1.0
54,3860,Directed,253,,,1.0
54,1743,Directed,254,,,1.0
815,3772,Directed,255,,,1.0
815,3931,Directed,256,,,1.0
1081,2120,Directed,257,,,1.0
325,1750,Directed,258,,,1.0
325,3079,Directed,259,,,1.0
325,1752,Directed,260,,,1.0
325,1753,Directed,261,,,1.0
325,1754,Directed,262,,,1.0
325,1755,Directed,263,,,1.0
325,1756,Directed,264,,,1.0
325,1757,Directed,265,,,1.0
325,1758,Directed,266,,,1.0
325,1759,Directed,267,,,1.0
325,1760,Directed,268,,,1.0
325,1761,Directed,269,,,1.0
325,3958,Directed,270,,,1.0
325,1763,Directed,271,,,1.0
325,1764,Directed,272,,,1.0
187,3189,Directed,273,,,1.0
187,3581,Directed,274,,,1.0
187,2462,Directed,275,,,1.0
187,3921,Directed,276,,,1.0
187,3120,Directed,277,,,1.0
210,3638,Directed,278,,,1.0
210,2569,Directed,279,,,1.0
36,3704,Directed,280,,,1.0
36,1776,Directed,281,,,1.0
475,3720,Directed,282,,,1.0
390,1792,Directed,283,,,1.0
390,3129,Directed,284,,,1.0
390,3632,Directed,285,,,1.0
390,1795,Directed,286,,,1.0
390,3813,Directed,287,,,1.0
390,3130,Directed,288,,,1.0
390,3519,Directed,289,,,1.0
390,1799,Directed,290,,,1.0
390,3520,Directed,291,,,1.0
390,1801,Directed,292,,,1.0
390,1802,Directed,293,,,1.0
390,1803,Directed,294,,,1.0
390,1804,Directed,295,,,1.0
390,1805,Directed,296,,,1.0
390,1806,Directed,297,,,1.0
390,1807,Directed,298,,,1.0
390,1808,Directed,299,,,1.0
390,1809,Directed,300,,,1.0
796,3858,Directed,301,,,1.0
796,3887,Directed,302,,,1.0
796,1852,Directed,303,,,1.0
828,3164,Directed,304,,,1.0
969,2920,Directed,305,,,1.0
873,3958,Directed,306,,,1.0
873,3608,Directed,307,,,1.0
114,3780,Directed,308,,,1.0
114,3709,Directed,309,,,1.0
114,3823,Directed,310,,,1.0
114,3160,Directed,311,,,1.0
114,1868,Directed,312,,,1.0
114,1869,Directed,313,,,1.0
114,3335,Directed,314,,,1.0
114,1871,Directed,315,,,1.0
114,3522,Directed,316,,,1.0
114,3720,Directed,317,,,1.0
114,3249,Directed,318,,,1.0
114,1875,Directed,319,,,1.0
114,3781,Directed,320,,,1.0
114,3250,Directed,321,,,1.0
114,2309,Directed,322,,,1.0
114,1879,Directed,323,,,1.0
114,1880,Directed,324,,,1.0
114,2441,Directed,325,,,1.0
114,3251,Directed,326,,,1.0
114,1883,Directed,327,,,1.0
114,1884,Directed,328,,,1.0
114,3782,Directed,329,,,1.0
114,1886,Directed,330,,,1.0
114,1887,Directed,331,,,1.0
114,1888,Directed,332,,,1.0
114,2809,Directed,333,,,1.0
114,3957,Directed,334,,,1.0
114,3204,Directed,335,,,1.0
114,2840,Directed,336,,,1.0
114,3580,Directed,337,,,1.0
114,1894,Directed,338,,,1.0
114,2842,Directed,339,,,1.0
114,1896,Directed,340,,,1.0
114,3446,Directed,341,,,1.0
961,3921,Directed,342,,,1.0
42,3915,Directed,343,,,1.0
42,3459,Directed,344,,,1.0
42,1907,Directed,345,,,1.0
42,2711,Directed,346,,,1.0
42,3472,Directed,347,,,1.0
42,3481,Directed,348,,,1.0
42,2715,Directed,349,,,1.0
1289,3801,Directed,350,,,1.0
122,2565,Directed,351,,,1.0
122,2285,Directed,352,,,1.0
122,1935,Directed,353,,,1.0
122,1936,Directed,354,,,1.0
122,1937,Directed,355,,,1.0
122,2685,Directed,356,,,1.0
122,1939,Directed,357,,,1.0
37,3704,Directed,358,,,1.0
37,1942,Directed,359,,,1.0
37,1943,Directed,360,,,1.0
37,1944,Directed,361,,,1.0
37,1945,Directed,362,,,1.0
37,1946,Directed,363,,,1.0
633,3738,Directed,364,,,1.0
342,3146,Directed,365,,,1.0
191,3356,Directed,366,,,1.0
191,3806,Directed,367,,,1.0
322,1955,Directed,368,,,1.0
322,3078,Directed,369,,,1.0
974,3283,Directed,370,,,1.0
1227,2685,Directed,371,,,1.0
871,3828,Directed,372,,,1.0
482,3523,Directed,373,,,1.0
483,3523,Directed,374,,,1.0
483,3286,Directed,375,,,1.0
231,3514,Directed,376,,,1.0
616,1967,Directed,377,,,1.0
616,3377,Directed,378,,,1.0
476,3720,Directed,379,,,1.0
476,3523,Directed,380,,,1.0
165,3192,Directed,381,,,1.0
165,3851,Directed,382,,,1.0
165,2850,Directed,383,,,1.0
702,3792,Directed,384,,,1.0
55,1990,Directed,385,,,1.0
55,3712,Directed,386,,,1.0
55,1992,Directed,387,,,1.0
55,3844,Directed,388,,,1.0
55,1994,Directed,389,,,1.0
55,2985,Directed,390,,,1.0
55,1996,Directed,391,,,1.0
55,2904,Directed,392,,,1.0
55,1998,Directed,393,,,1.0
55,2049,Directed,394,,,1.0
55,2000,Directed,395,,,1.0
55,3821,Directed,396,,,1.0
55,2214,Directed,397,,,1.0
55,3555,Directed,398,,,1.0
55,2004,Directed,399,,,1.0
55,2005,Directed,400,,,1.0
55,3795,Directed,401,,,1.0
55,3306,Directed,402,,,1.0
55,2008,Directed,403,,,1.0
55,2009,Directed,404,,,1.0
55,2010,Directed,405,,,1.0
55,2011,Directed,406,,,1.0
55,2012,Directed,407,,,1.0
55,3798,Directed,408,,,1.0
55,2127,Directed,409,,,1.0
55,2015,Directed,410,,,1.0
55,2016,Directed,411,,,1.0
55,2017,Directed,412,,,1.0
55,2018,Directed,413,,,1.0
55,2019,Directed,414,,,1.0
55,3799,Directed,415,,,1.0
55,2021,Directed,416,,,1.0
55,3800,Directed,417,,,1.0
55,2023,Directed,418,,,1.0
55,2024,Directed,419,,,1.0
55,2025,Directed,420,,,1.0
55,2026,Directed,421,,,1.0
55,2027,Directed,422,,,1.0
55,2028,Directed,423,,,1.0
55,2029,Directed,424,,,1.0
55,2030,Directed,425,,,1.0
419,3129,Directed,426,,,1.0
419,3519,Directed,427,,,1.0
419,3520,Directed,428,,,1.0
419,2035,Directed,429,,,1.0
751,3706,Directed,430,,,1.0
751,3331,Directed,431,,,1.0
751,2039,Directed,432,,,1.0
751,3293,Directed,433,,,1.0
751,3567,Directed,434,,,1.0
751,2042,Directed,435,,,1.0
405,2049,Directed,436,,,1.0
406,2049,Directed,437,,,1.0
1099,3854,Directed,438,,,1.0
882,2907,Directed,439,,,1.0
115,3780,Directed,440,,,1.0
87,2055,Directed,441,,,1.0
87,3985,Directed,442,,,1.0
87,2057,Directed,443,,,1.0
87,2979,Directed,444,,,1.0
87,2059,Directed,445,,,1.0
87,2980,Directed,446,,,1.0
87,3429,Directed,447,,,1.0
87,3928,Directed,448,,,1.0
87,2063,Directed,449,,,1.0
87,3930,Directed,450,,,1.0
87,2065,Directed,451,,,1.0
87,3220,Directed,452,,,1.0
87,3180,Directed,453,,,1.0
87,2254,Directed,454,,,1.0
87,2069,Directed,455,,,1.0
87,2576,Directed,456,,,1.0
87,2983,Directed,457,,,1.0
87,2984,Directed,458,,,1.0
87,2073,Directed,459,,,1.0
87,2074,Directed,460,,,1.0
87,2075,Directed,461,,,1.0
87,2076,Directed,462,,,1.0
87,3702,Directed,463,,,1.0
87,2635,Directed,464,,,1.0
87,2555,Directed,465,,,1.0
87,2080,Directed,466,,,1.0
87,2081,Directed,467,,,1.0
409,2203,Directed,468,,,1.0
403,3599,Directed,469,,,1.0
284,3236,Directed,470,,,1.0
363,3289,Directed,471,,,1.0
386,2099,Directed,472,,,1.0
535,2847,Directed,473,,,1.0
467,2105,Directed,474,,,1.0
467,3730,Directed,475,,,1.0
467,3731,Directed,476,,,1.0
1082,2120,Directed,477,,,1.0
301,3759,Directed,478,,,1.0
414,2122,Directed,479,,,1.0
414,2123,Directed,480,,,1.0
414,2124,Directed,481,,,1.0
414,3887,Directed,482,,,1.0
414,2640,Directed,483,,,1.0
414,2127,Directed,484,,,1.0
414,2128,Directed,485,,,1.0
414,2129,Directed,486,,,1.0
454,3842,Directed,487,,,1.0
454,3958,Directed,488,,,1.0
285,3236,Directed,489,,,1.0
285,3237,Directed,490,,,1.0
285,3892,Directed,491,,,1.0
285,2136,Directed,492,,,1.0
285,2137,Directed,493,,,1.0
285,3142,Directed,494,,,1.0
285,2139,Directed,495,,,1.0
285,2140,Directed,496,,,1.0
285,2141,Directed,497,,,1.0
429,2143,Directed,498,,,1.0
429,3974,Directed,499,,,1.0
429,3626,Directed,500,,,1.0
429,3627,Directed,501,,,1.0
426,2149,Directed,502,,,1.0
426,2792,Directed,503,,,1.0
902,2434,Directed,504,,,1.0
248,3246,Directed,505,,,1.0
248,3249,Directed,506,,,1.0
248,2157,Directed,507,,,1.0
248,3806,Directed,508,,,1.0
1181,3477,Directed,509,,,1.0
888,3306,Directed,510,,,1.0
302,3759,Directed,511,,,1.0
302,2169,Directed,512,,,1.0
302,3599,Directed,513,,,1.0
302,2171,Directed,514,,,1.0
302,2172,Directed,515,,,1.0
302,2173,Directed,516,,,1.0
302,2174,Directed,517,,,1.0
302,2705,Directed,518,,,1.0
302,2176,Directed,519,,,1.0
302,2177,Directed,520,,,1.0
302,3020,Directed,521,,,1.0
703,3792,Directed,522,,,1.0
703,2180,Directed,523,,,1.0
703,3143,Directed,524,,,1.0
220,2182,Directed,525,,,1.0
220,3145,Directed,526,,,1.0
220,2184,Directed,527,,,1.0
220,2185,Directed,528,,,1.0
220,2186,Directed,529,,,1.0
220,2187,Directed,530,,,1.0
220,3070,Directed,531,,,1.0
220,3074,Directed,532,,,1.0
220,2190,Directed,533,,,1.0
220,2191,Directed,534,,,1.0
220,2192,Directed,535,,,1.0
220,2193,Directed,536,,,1.0
220,2194,Directed,537,,,1.0
220,2195,Directed,538,,,1.0
220,2335,Directed,539,,,1.0
220,2197,Directed,540,,,1.0
220,2198,Directed,541,,,1.0
306,2199,Directed,542,,,1.0
306,2651,Directed,543,,,1.0
306,2652,Directed,544,,,1.0
306,3403,Directed,545,,,1.0
306,2203,Directed,546,,,1.0
306,3657,Directed,547,,,1.0
211,3638,Directed,548,,,1.0
211,2206,Directed,549,,,1.0
817,3555,Directed,550,,,1.0
560,2214,Directed,551,,,1.0
560,3822,Directed,552,,,1.0
560,2216,Directed,553,,,1.0
968,2217,Directed,554,,,1.0
968,2809,Directed,555,,,1.0
968,2219,Directed,556,,,1.0
968,2220,Directed,557,,,1.0
434,2968,Directed,558,,,1.0
744,3805,Directed,559,,,1.0
744,3164,Directed,560,,,1.0
744,2229,Directed,561,,,1.0
874,3958,Directed,562,,,1.0
448,3063,Directed,563,,,1.0
448,2235,Directed,564,,,1.0
448,2236,Directed,565,,,1.0
448,2237,Directed,566,,,1.0
448,2238,Directed,567,,,1.0
448,2239,Directed,568,,,1.0
448,3113,Directed,569,,,1.0
448,2241,Directed,570,,,1.0
202,3852,Directed,571,,,1.0
202,2244,Directed,572,,,1.0
202,2245,Directed,573,,,1.0
202,2246,Directed,574,,,1.0
202,2247,Directed,575,,,1.0
202,2248,Directed,576,,,1.0
202,2249,Directed,577,,,1.0
202,2250,Directed,578,,,1.0
202,2251,Directed,579,,,1.0
202,2252,Directed,580,,,1.0
202,2253,Directed,581,,,1.0
996,2254,Directed,582,,,1.0
523,2420,Directed,583,,,1.0
818,3555,Directed,584,,,1.0
875,3958,Directed,585,,,1.0
959,3917,Directed,586,,,1.0
1100,3854,Directed,587,,,1.0
305,2285,Directed,588,,,1.0
43,3915,Directed,589,,,1.0
43,2290,Directed,590,,,1.0
43,3467,Directed,591,,,1.0
524,2420,Directed,592,,,1.0
116,3780,Directed,593,,,1.0
117,3780,Directed,594,,,1.0
117,3159,Directed,595,,,1.0
117,3246,Directed,596,,,1.0
117,3390,Directed,597,,,1.0
117,3248,Directed,598,,,1.0
117,3523,Directed,599,,,1.0
117,2306,Directed,600,,,1.0
117,2307,Directed,601,,,1.0
117,3162,Directed,602,,,1.0
117,2309,Directed,603,,,1.0
691,3332,Directed,604,,,1.0
691,2517,Directed,605,,,1.0
692,3332,Directed,606,,,1.0
692,3580,Directed,607,,,1.0
928,3377,Directed,608,,,1.0
883,2907,Directed,609,,,1.0
340,3315,Directed,610,,,1.0
340,2328,Directed,611,,,1.0
340,3210,Directed,612,,,1.0
340,2330,Directed,613,,,1.0
384,2331,Directed,614,,,1.0
384,3248,Directed,615,,,1.0
384,3250,Directed,616,,,1.0
384,3180,Directed,617,,,1.0
384,2335,Directed,618,,,1.0
1040,2984,Directed,619,,,1.0
585,2423,Directed,620,,,1.0
1048,3893,Directed,621,,,1.0
1048,3941,Directed,622,,,1.0
184,2971,Directed,623,,,1.0
663,3496,Directed,624,,,1.0
331,2601,Directed,625,,,1.0
331,2380,Directed,626,,,1.0
550,2386,Directed,627,,,1.0
550,2761,Directed,628,,,1.0
38,3704,Directed,629,,,1.0
38,2968,Directed,630,,,1.0
978,3943,Directed,631,,,1.0
1089,3824,Directed,632,,,1.0
422,3137,Directed,633,,,1.0
212,3638,Directed,634,,,1.0
86,2418,Directed,635,,,1.0
86,2419,Directed,636,,,1.0
86,2420,Directed,637,,,1.0
86,2421,Directed,638,,,1.0
86,2422,Directed,639,,,1.0
86,2423,Directed,640,,,1.0
86,2424,Directed,641,,,1.0
86,3073,Directed,642,,,1.0
86,3974,Directed,643,,,1.0
86,2427,Directed,644,,,1.0
606,3113,Directed,645,,,1.0
446,3729,Directed,646,,,1.0
446,2434,Directed,647,,,1.0
316,2569,Directed,648,,,1.0
224,2437,Directed,649,,,1.0
224,3335,Directed,650,,,1.0
224,2439,Directed,651,,,1.0
224,3440,Directed,652,,,1.0
224,2441,Directed,653,,,1.0
224,2983,Directed,654,,,1.0
224,3957,Directed,655,,,1.0
224,2444,Directed,656,,,1.0
411,2548,Directed,657,,,1.0
411,3581,Directed,658,,,1.0
411,3825,Directed,659,,,1.0
411,2462,Directed,660,,,1.0
411,2463,Directed,661,,,1.0
411,3921,Directed,662,,,1.0
411,3120,Directed,663,,,1.0
1066,3957,Directed,664,,,1.0
280,2468,Directed,665,,,1.0
280,2469,Directed,666,,,1.0
280,3496,Directed,667,,,1.0
280,2471,Directed,668,,,1.0
940,3894,Directed,669,,,1.0
940,3608,Directed,670,,,1.0
940,2477,Directed,671,,,1.0
940,2478,Directed,672,,,1.0
940,2479,Directed,673,,,1.0
238,3728,Directed,674,,,1.0
238,2483,Directed,675,,,1.0
602,2492,Directed,676,,,1.0
602,3377,Directed,677,,,1.0
602,3646,Directed,678,,,1.0
602,2495,Directed,679,,,1.0
177,2504,Directed,680,,,1.0
177,3371,Directed,681,,,1.0
177,2506,Directed,682,,,1.0
125,2507,Directed,683,,,1.0
125,2566,Directed,684,,,1.0
125,2509,Directed,685,,,1.0
125,2510,Directed,686,,,1.0
125,2511,Directed,687,,,1.0
125,2512,Directed,688,,,1.0
125,2513,Directed,689,,,1.0
125,2514,Directed,690,,,1.0
884,2517,Directed,691,,,1.0
540,2979,Directed,692,,,1.0
975,3283,Directed,693,,,1.0
128,2525,Directed,694,,,1.0
128,3553,Directed,695,,,1.0
745,3805,Directed,696,,,1.0
227,2568,Directed,697,,,1.0
227,3895,Directed,698,,,1.0
227,3285,Directed,699,,,1.0
665,2981,Directed,700,,,1.0
930,3542,Directed,701,,,1.0
930,2541,Directed,702,,,1.0
960,3986,Directed,703,,,1.0
65,2544,Directed,704,,,1.0
65,3983,Directed,705,,,1.0
65,3984,Directed,706,,,1.0
65,2547,Directed,707,,,1.0
65,2548,Directed,708,,,1.0
65,2549,Directed,709,,,1.0
65,2550,Directed,710,,,1.0
65,2551,Directed,711,,,1.0
65,3406,Directed,712,,,1.0
65,3904,Directed,713,,,1.0
65,2554,Directed,714,,,1.0
65,2555,Directed,715,,,1.0
1078,3743,Directed,716,,,1.0
1072,3941,Directed,717,,,1.0
123,2565,Directed,718,,,1.0
123,3470,Directed,719,,,1.0
123,2560,Directed,720,,,1.0
123,2561,Directed,721,,,1.0
124,2565,Directed,722,,,1.0
127,2566,Directed,723,,,1.0
228,2568,Directed,724,,,1.0
229,2568,Directed,725,,,1.0
317,2569,Directed,726,,,1.0
477,3720,Directed,727,,,1.0
797,3858,Directed,728,,,1.0
797,3203,Directed,729,,,1.0
486,3731,Directed,730,,,1.0
1027,2576,Directed,731,,,1.0
216,3749,Directed,732,,,1.0
216,3283,Directed,733,,,1.0
216,2585,Directed,734,,,1.0
332,2601,Directed,735,,,1.0
332,2602,Directed,736,,,1.0
332,3893,Directed,737,,,1.0
332,2604,Directed,738,,,1.0
332,3743,Directed,739,,,1.0
332,2606,Directed,740,,,1.0
332,2607,Directed,741,,,1.0
556,3821,Directed,742,,,1.0
101,2614,Directed,743,,,1.0
101,3560,Directed,744,,,1.0
101,2616,Directed,745,,,1.0
146,3964,Directed,746,,,1.0
146,3792,Directed,747,,,1.0
146,2619,Directed,748,,,1.0
146,3143,Directed,749,,,1.0
146,3560,Directed,750,,,1.0
146,2622,Directed,751,,,1.0
146,2623,Directed,752,,,1.0
1238,2625,Directed,753,,,1.0
1232,2635,Directed,754,,,1.0
1136,2640,Directed,755,,,1.0
1303,3402,Directed,756,,,1.0
1012,2923,Directed,757,,,1.0
852,3920,Directed,758,,,1.0
526,2645,Directed,759,,,1.0
526,3377,Directed,760,,,1.0
919,3180,Directed,761,,,1.0
919,2648,Directed,762,,,1.0
919,2649,Directed,763,,,1.0
307,2651,Directed,764,,,1.0
307,2652,Directed,765,,,1.0
491,3511,Directed,766,,,1.0
491,3513,Directed,767,,,1.0
492,3511,Directed,768,,,1.0
470,3318,Directed,769,,,1.0
470,3523,Directed,770,,,1.0
374,2985,Directed,771,,,1.0
685,2813,Directed,772,,,1.0
685,2816,Directed,773,,,1.0
748,3357,Directed,774,,,1.0
471,3318,Directed,775,,,1.0
471,2675,Directed,776,,,1.0
876,3958,Directed,777,,,1.0
557,3821,Directed,778,,,1.0
1228,2685,Directed,779,,,1.0
558,3821,Directed,780,,,1.0
401,2687,Directed,781,,,1.0
401,3599,Directed,782,,,1.0
401,3792,Directed,783,,,1.0
401,2690,Directed,784,,,1.0
289,3831,Directed,785,,,1.0
502,3653,Directed,786,,,1.0
716,2705,Directed,787,,,1.0
76,3170,Directed,788,,,1.0
324,3459,Directed,789,,,1.0
324,2711,Directed,790,,,1.0
324,3473,Directed,791,,,1.0
324,3480,Directed,792,,,1.0
324,3481,Directed,793,,,1.0
324,2715,Directed,794,,,1.0
324,2716,Directed,795,,,1.0
185,2971,Directed,796,,,1.0
185,2722,Directed,797,,,1.0
185,2870,Directed,798,,,1.0
185,2724,Directed,799,,,1.0
185,2974,Directed,800,,,1.0
185,2975,Directed,801,,,1.0
185,2727,Directed,802,,,1.0
185,3427,Directed,803,,,1.0
185,2976,Directed,804,,,1.0
185,2730,Directed,805,,,1.0
185,2731,Directed,806,,,1.0
185,2732,Directed,807,,,1.0
947,3163,Directed,808,,,1.0
667,3429,Directed,809,,,1.0
868,3292,Directed,810,,,1.0
47,2740,Directed,811,,,1.0
47,2741,Directed,812,,,1.0
47,3823,Directed,813,,,1.0
47,2743,Directed,814,,,1.0
47,2744,Directed,815,,,1.0
47,3495,Directed,816,,,1.0
47,2746,Directed,817,,,1.0
47,2747,Directed,818,,,1.0
47,2748,Directed,819,,,1.0
